INFO 2025-12-17 10:58:37,495 autoreload 18224 19652 Watching for file changes with StatReloader
INFO 2025-12-17 13:18:55,235 log 9012 24816 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
INFO 2025-12-17 13:18:55,235 log 9012 22316 "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2025-12-17 13:18:55,300 log 9012 22316 "GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
WARNING 2025-12-17 13:19:07,654 log 9012 24720 Forbidden: /api/plans/
WARNING 2025-12-17 13:19:07,655 log 9012 24720 "GET /api/plans/ HTTP/1.1" 403 231
INFO 2025-12-17 13:19:51,448 log 9012 22316 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-12-17 13:19:51,603 log 9012 22316 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4282
INFO 2025-12-17 13:20:00,766 log 9012 22316 "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4563
INFO 2025-12-17 13:21:12,542 autoreload 25228 25232 Watching for file changes with StatReloader
INFO 2025-12-17 13:21:28,176 log 25228 25088 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-12-17 13:21:28,238 log 25228 25088 "GET /admin/ HTTP/1.1" 200 6482
INFO 2025-12-17 13:21:37,984 log 25228 25088 "GET /api/plans/ HTTP/1.1" 200 7339
INFO 2025-12-17 13:21:38,146 log 25228 25088 "GET /static/rest_framework/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
INFO 2025-12-17 13:21:40,180 log 25228 25088 "GET /api/plans/ HTTP/1.1" 200 7339
INFO 2025-12-17 13:22:25,407 log 25228 19300 "GET /api/plans/ HTTP/1.1" 200 52
WARNING 2025-12-17 13:22:52,379 log 25228 19300 Method Not Allowed: /api/plans/
WARNING 2025-12-17 13:22:52,379 log 25228 19300 "POST /api/plans/ HTTP/1.1" 405 55
ERROR 2025-12-17 13:23:44,983 views 25228 19300 Plan 1 not found
WARNING 2025-12-17 13:23:44,984 log 25228 19300 Not Found: /api/subscriptions/
WARNING 2025-12-17 13:23:44,984 log 25228 19300 "POST /api/subscriptions/ HTTP/1.1" 404 26
WARNING 2025-12-17 13:24:25,601 log 25228 19300 Method Not Allowed: /api/plans/
WARNING 2025-12-17 13:24:25,601 log 25228 19300 "POST /api/plans/ HTTP/1.1" 405 55
INFO 2025-12-17 13:26:13,727 autoreload 24876 25276 Watching for file changes with StatReloader
INFO 2025-12-17 13:26:22,169 log 24876 25576 "POST /api/plans/ HTTP/1.1" 201 175
ERROR 2025-12-17 13:27:01,628 redis 24876 25576 Connection to Redis lost: Retry (0/20) now.
ERROR 2025-12-17 13:27:05,715 redis 24876 25576 Connection to Redis lost: Retry (1/20) in 1.00 second.
ERROR 2025-12-17 13:27:10,781 redis 24876 25576 Connection to Redis lost: Retry (2/20) in 1.00 second.
ERROR 2025-12-17 13:27:15,872 redis 24876 25576 Connection to Redis lost: Retry (3/20) in 1.00 second.
ERROR 2025-12-17 13:27:20,907 redis 24876 25576 Connection to Redis lost: Retry (4/20) in 1.00 second.
ERROR 2025-12-17 13:27:25,978 redis 24876 25576 Connection to Redis lost: Retry (5/20) in 1.00 second.
ERROR 2025-12-17 13:27:31,077 redis 24876 25576 Connection to Redis lost: Retry (6/20) in 1.00 second.
INFO 2025-12-17 13:27:33,660 log 24876 25576 "POST /api/subscriptions/ HTTP/1.1" 201 607
WARNING 2025-12-17 13:28:09,508 log 24876 21320 Bad Request: /api/payment-methods/
WARNING 2025-12-17 13:28:09,509 log 24876 21320 "POST /api/payment-methods/ HTTP/1.1" 400 51
INFO 2025-12-17 13:29:54,347 autoreload 24876 25276 D:\subscription_sys\apps\subscriptions\views.py changed, reloading.
INFO 2025-12-17 13:29:55,321 autoreload 19492 21036 Watching for file changes with StatReloader
INFO 2025-12-17 13:32:39,709 autoreload 19492 21036 D:\subscription_sys\apps\payments\models.py changed, reloading.
INFO 2025-12-17 13:32:40,624 autoreload 8632 4616 Watching for file changes with StatReloader
INFO 2025-12-17 13:35:31,897 autoreload 22416 25224 Watching for file changes with StatReloader
ERROR 2025-12-17 13:35:47,009 log 22416 20212 Internal Server Error: /api/payment-methods/
Traceback (most recent call last):
  File "D:\subscription_sys\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\subscription_sys\.venv\Lib\site-packages\django\core\handlers\base.py", line 198, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\subscription_sys\.venv\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\mixins.py", line 18, in create
    serializer.is_valid(raise_exception=True)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 227, in is_valid
    self._validated_data = self.run_validation(self.initial_data)
                           ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 426, in run_validation
    value = self.to_internal_value(data)
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 479, in to_internal_value
    for field in fields:
                 ^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 362, in _writable_fields
    for field in self.fields.values():
                 ^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\utils\functional.py", line 47, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
                                         ~~~~~~~~~^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 356, in fields
    for key, value in self.get_fields().items():
                      ~~~~~~~~~~~~~~~^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 1076, in get_fields
    field_class, field_kwargs = self.build_field(
                                ~~~~~~~~~~~~~~~~^
        source, info, model, depth
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 1222, in build_field
    return self.build_unknown_field(field_name, model_class)
           ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 1340, in build_unknown_field
    raise ImproperlyConfigured(
    ...<2 lines>...
    )
django.core.exceptions.ImproperlyConfigured: Field name `provider_customer_id` is not valid for model `PaymentMethodRef`.
ERROR 2025-12-17 13:35:47,015 log 22416 20212 "POST /api/payment-methods/ HTTP/1.1" 500 149528
ERROR 2025-12-17 13:35:56,686 log 22416 25196 Internal Server Error: /api/payment-methods/
Traceback (most recent call last):
  File "D:\subscription_sys\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\subscription_sys\.venv\Lib\site-packages\django\core\handlers\base.py", line 221, in _get_response
    response = response.render()
  File "D:\subscription_sys\.venv\Lib\site-packages\django\template\response.py", line 114, in render
    self.content = self.rendered_content
                   ^^^^^^^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\response.py", line 70, in rendered_content
    ret = renderer.render(self.data, accepted_media_type, context)
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\renderers.py", line 723, in render
    context = self.get_context(data, accepted_media_type, renderer_context)
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\renderers.py", line 654, in get_context
    raw_data_post_form = self.get_raw_data_form(data, view, 'POST', request)
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\renderers.py", line 562, in get_raw_data_form
    data = serializer.data.copy()
           ^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 555, in data
    ret = super().data
          ^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 257, in data
    self._data = self.get_initial()
                 ~~~~~~~~~~~~~~~~^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 405, in get_initial
    for field in self.fields.values()
                 ^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\utils\functional.py", line 47, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
                                         ~~~~~~~~~^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 356, in fields
    for key, value in self.get_fields().items():
                      ~~~~~~~~~~~~~~~^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 1076, in get_fields
    field_class, field_kwargs = self.build_field(
                                ~~~~~~~~~~~~~~~~^
        source, info, model, depth
        ^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 1222, in build_field
    return self.build_unknown_field(field_name, model_class)
           ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 1340, in build_unknown_field
    raise ImproperlyConfigured(
    ...<2 lines>...
    )
django.core.exceptions.ImproperlyConfigured: Field name `provider_customer_id` is not valid for model `PaymentMethodRef`.
ERROR 2025-12-17 13:35:56,690 log 22416 25196 "GET /api/payment-methods/ HTTP/1.1" 500 140675
INFO 2025-12-17 13:40:07,185 autoreload 22416 25224 D:\subscription_sys\apps\payments\serializers.py changed, reloading.
INFO 2025-12-17 13:40:08,059 autoreload 18968 12048 Watching for file changes with StatReloader
INFO 2025-12-17 13:40:13,657 log 18968 24760 "POST /api/payment-methods/ HTTP/1.1" 201 192
WARNING 2025-12-17 13:40:49,933 log 18968 24760 Method Not Allowed: /api/payments/
WARNING 2025-12-17 13:40:49,933 log 18968 24760 "POST /api/payments/ HTTP/1.1" 405 55
INFO 2025-12-17 13:42:30,127 autoreload 18968 12048 D:\subscription_sys\apps\payments\views.py changed, reloading.
INFO 2025-12-17 13:42:31,002 autoreload 21552 26356 Watching for file changes with StatReloader
WARNING 2025-12-17 13:42:37,275 log 21552 25716 Bad Request: /api/payments/
WARNING 2025-12-17 13:42:37,275 log 21552 25716 "POST /api/payments/ HTTP/1.1" 400 50
INFO 2025-12-17 13:45:50,771 autoreload 21552 26356 D:\subscription_sys\apps\payments\models.py changed, reloading.
INFO 2025-12-17 13:45:52,054 autoreload 10280 25908 Watching for file changes with StatReloader
INFO 2025-12-17 13:47:09,036 autoreload 10280 25908 D:\subscription_sys\apps\payments\models.py changed, reloading.
INFO 2025-12-17 13:47:09,954 autoreload 22868 21132 Watching for file changes with StatReloader
INFO 2025-12-17 13:47:47,674 autoreload 25612 18664 Watching for file changes with StatReloader
INFO 2025-12-17 14:03:52,655 autoreload 20764 14152 Watching for file changes with StatReloader
INFO 2025-12-17 14:06:12,735 autoreload 25720 22924 Watching for file changes with StatReloader
ERROR 2025-12-17 14:07:45,163 log 25720 13828 Internal Server Error: /api/payments/
Traceback (most recent call last):
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\backends\sqlite3\base.py", line 359, in execute
    return super().execute(query, params)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
sqlite3.IntegrityError: NOT NULL constraint failed: payments.user_id

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\subscription_sys\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\subscription_sys\.venv\Lib\site-packages\django\core\handlers\base.py", line 198, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\subscription_sys\.venv\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\mixins.py", line 19, in create
    self.perform_create(serializer)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\mixins.py", line 24, in perform_create
    serializer.save()
    ~~~~~~~~~~~~~~~^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 212, in save
    self.instance = self.create(validated_data)
                    ~~~~~~~~~~~^^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\rest_framework\serializers.py", line 962, in create
    instance = ModelClass._default_manager.create(**validated_data)
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\models\query.py", line 669, in create
    obj.save(force_insert=True, using=self.db)
    ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\models\base.py", line 874, in save
    self.save_base(
    ~~~~~~~~~~~~~~^
        using=using,
        ^^^^^^^^^^^^
    ...<2 lines>...
        update_fields=update_fields,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\models\base.py", line 966, in save_base
    updated = self._save_table(
        raw,
    ...<4 lines>...
        update_fields,
    )
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\models\base.py", line 1167, in _save_table
    results = self._do_insert(
        cls._base_manager, using, insert_fields, returning_fields, raw
    )
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\models\base.py", line 1218, in _do_insert
    return manager._insert(
           ~~~~~~~~~~~~~~~^
        [self],
        ^^^^^^^
    ...<3 lines>...
        raw=raw,
        ^^^^^^^^
    )
    ^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\models\query.py", line 1918, in _insert
    return query.get_compiler(using=using).execute_sql(returning_fields)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\models\sql\compiler.py", line 1925, in execute_sql
    cursor.execute(sql, params)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\backends\utils.py", line 122, in execute
    return super().execute(sql, params)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\backends\utils.py", line 79, in execute
    return self._execute_with_wrappers(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        sql, params, many=False, executor=self._execute
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\backends\utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\backends\utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\utils.py", line 94, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
  File "D:\subscription_sys\.venv\Lib\site-packages\django\db\backends\sqlite3\base.py", line 359, in execute
    return super().execute(query, params)
           ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
django.db.utils.IntegrityError: NOT NULL constraint failed: payments.user_id
ERROR 2025-12-17 14:07:45,177 log 25720 13828 "POST /api/payments/ HTTP/1.1" 500 225979
INFO 2025-12-17 14:09:39,831 autoreload 25720 22924 D:\subscription_sys\apps\payments\serializers.py changed, reloading.
INFO 2025-12-17 14:09:40,701 autoreload 21904 19328 Watching for file changes with StatReloader
INFO 2025-12-17 14:09:45,608 log 21904 22512 "POST /api/payments/ HTTP/1.1" 201 263
INFO 2025-12-17 14:14:09,430 autoreload 21904 19328 D:\subscription_sys\core\services\subscription_service.py changed, reloading.
INFO 2025-12-17 14:14:10,364 autoreload 26468 22592 Watching for file changes with StatReloader
INFO 2025-12-17 14:21:03,801 autoreload 26468 22592 D:\subscription_sys\core\services\billing_service.py changed, reloading.
INFO 2025-12-17 14:21:04,559 autoreload 25100 22536 Watching for file changes with StatReloader
INFO 2025-12-18 18:58:41,307 autoreload 19780 19508 Watching for file changes with StatReloader
WARNING 2025-12-18 18:58:46,085 log 19780 2912 Not Found: /
WARNING 2025-12-18 18:58:46,085 log 19780 2912 "GET / HTTP/1.1" 404 2451
WARNING 2025-12-18 18:58:46,464 log 19780 2912 Not Found: /favicon.ico
WARNING 2025-12-18 18:58:46,465 log 19780 2912 "GET /favicon.ico HTTP/1.1" 404 2502
